"","Date","Price","PostCode"
"9035","2011-07-15","1373000",""
"9036","2011-07-15","380000",""
"9037","2011-07-15","935000",""
"9038","2011-07-15","200000","Dublin 4"
"9039","2011-07-15","1200000",""
"9040","2011-07-15","268000",""
"9041","2011-07-15","560000","Dublin 6w"
"9042","2011-07-15","283000","Dublin 22"
"9043","2011-07-15","185000",""
"9044","2011-07-15","254500","Dublin 15"
"9045","2011-07-15","485000",""
"9046","2011-07-15","240000",""
"9047","2011-07-15","185022",""
"9048","2011-07-15","190000",""
"9049","2011-07-15","250850",""
"9050","2011-07-15","447500",""
"9051","2011-07-15","500000","Dublin 5"
"9052","2011-07-15","180000",""
"9053","2011-07-15","170000",""
"9054","2011-07-15","500000",""
"9055","2011-07-15","335000",""
"9056","2011-07-15","175000",""
"9057","2011-07-15","150000",""
"9058","2011-07-15","240000","Dublin 6w"
"9059","2011-07-15","197000","Dublin 3"
"9060","2011-07-15","192500",""
"9061","2011-07-15","237000","Dublin 2"
"9062","2011-07-15","497500",""
"9063","2011-07-15","158546.25","Dublin 17"
"9064","2011-07-17","295000",""
"9065","2011-07-17","230000",""
"9066","2011-07-18","150000",""
"9067","2011-07-18","280000","Dublin 14"
"9068","2011-07-18","495000",""
"9069","2011-07-18","367000",""
"9070","2011-07-18","207000",""
"9071","2011-07-18","202000",""
"9072","2011-07-18","305000",""
"9073","2011-07-18","315000",""
"9074","2011-07-18","530000","Dublin 6"
"9075","2011-07-18","248750","Dublin 13"
"9076","2011-07-18","340000",""
"9077","2011-07-18","415000",""
"9078","2011-07-18","395000","Dublin 14"
"9079","2011-07-18","410000",""
"9080","2011-07-18","461000",""
"9081","2011-07-18","150000",""
"9082","2011-07-18","291000","Dublin 14"
"9083","2011-07-19","230000",""
"9084","2011-07-19","357500","Dublin 6w"
"9085","2011-07-19","310000","Dublin 11"
"9086","2011-07-19","248000",""
"9087","2011-07-19","300000",""
"9088","2011-07-19","200000","Dublin 5"
"9089","2011-07-19","700000","Dublin 4"
"9090","2011-07-19","305000",""
"9091","2011-07-19","218061.67",""
"9092","2011-07-19","130000","Dublin 8"
"9093","2011-07-19","224669","Dublin 13"
"9094","2011-07-19","255000",""
"9095","2011-07-19","121000","Dublin 1"
"9096","2011-07-19","252500",""
"9097","2011-07-19","240000",""
"9098","2011-07-20","199000",""
"9099","2011-07-20","231500","Dublin 7"
"9100","2011-07-20","170000","Dublin 5"
"9101","2011-07-20","195000","Dublin 15"
"9102","2011-07-20","327000","Dublin 9"
"9103","2011-07-20","185000",""
"9104","2011-07-20","300000",""
"9105","2011-07-20","155268",""
"9106","2011-07-20","200000","Dublin 15"
"9107","2011-07-20","145000","Dublin 12"
"9108","2011-07-20","600000","Dublin 6"
"9109","2011-07-20","90000","Dublin 12"
"9110","2011-07-20","900000",""
"9111","2011-07-20","250000",""
"9112","2011-07-20","157500",""
"9113","2011-07-20","205000","Dublin 6"
"9114","2011-07-20","282200",""
"9115","2011-07-20","198000","Dublin 1"
"9116","2011-07-20","383000",""
"9117","2011-07-21","152500",""
"9118","2011-07-21","200000","Dublin 8"
"9119","2011-07-21","90000","Dublin 11"
"9120","2011-07-21","220000",""
"9121","2011-07-21","220000","Dublin 15"
"9122","2011-07-21","187500",""
"9123","2011-07-21","120000","Dublin 8"
"9124","2011-07-21","1050000",""
"9125","2011-07-21","220000",""
"9126","2011-07-21","270000","Dublin 15"
"9127","2011-07-21","165000","Dublin 12"
"9128","2011-07-21","351000",""
"9129","2011-07-21","454000",""
"9130","2011-07-21","250000",""
"9131","2011-07-21","135000","Dublin 15"
"9132","2011-07-21","165000",""
"9133","2011-07-21","260000","Dublin 16"
"9134","2011-07-21","320000","Dublin 7"
"9135","2011-07-21","315000",""
"9136","2011-07-21","400000",""
"9137","2011-07-21","130000",""
"9138","2011-07-21","285000",""
"9139","2011-07-21","165000",""
"9140","2011-07-21","2110000",""
"9141","2011-07-22","210000",""
"9142","2011-07-22","150000",""
"9143","2011-07-22","424000",""
"9144","2011-07-22","307500","Dublin 9"
"9145","2011-07-22","505000","Dublin 16"
"9146","2011-07-22","340000","Dublin 18"
"9147","2011-07-22","225000",""
"9148","2011-07-22","545000","Dublin 6"
"9149","2011-07-22","115000",""
"9150","2011-07-22","150000","Dublin 7"
"9151","2011-07-22","380000","Dublin 6"
"9152","2011-07-22","295000",""
"9153","2011-07-22","232500","Dublin 15"
"9154","2011-07-22","400000",""
"9155","2011-07-22","395000",""
"9156","2011-07-22","370000",""
"9157","2011-07-22","200000",""
"9158","2011-07-22","210000","Dublin 12"
"9159","2011-07-22","310000","Dublin 7"
"9160","2011-07-22","150000","Dublin 12"
"9161","2011-07-22","360000",""
"9162","2011-07-22","285000","Dublin 6w"
"9163","2011-07-22","285000",""
"9164","2011-07-22","600000",""
"9165","2011-07-22","185000",""
"9166","2011-07-22","212500",""
"9167","2011-07-22","440529",""
"9168","2011-07-22","480176",""
"9169","2011-07-23","315000",""
"9170","2011-07-25","515000","Dublin 16"
"9171","2011-07-25","300000",""
"9172","2011-07-25","785000",""
"9173","2011-07-25","94000","Dublin 7"
"9174","2011-07-25","500000",""
"9175","2011-07-25","170000",""
"9176","2011-07-25","235000","Dublin 14"
"9177","2011-07-25","220000",""
"9178","2011-07-25","337500",""
"9179","2011-07-25","140000",""
"9180","2011-07-25","173000","Dublin 2"
"9181","2011-07-26","240000",""
"9182","2011-07-26","550000","Dublin 15"
"9183","2011-07-26","155000",""
"9184","2011-07-26","330000",""
"9185","2011-07-26","162996","Dublin 8"
"9186","2011-07-26","220000",""
"9187","2011-07-26","280000",""
"9188","2011-07-26","237885","Dublin 1"
"9189","2011-07-26","635000",""
"9190","2011-07-26","292500",""
"9191","2011-07-26","700000",""
"9192","2011-07-26","296000","Dublin 5"
"9193","2011-07-26","235000",""
"9194","2011-07-26","233480",""
"9195","2011-07-26","504000","Dublin 3"
"9196","2011-07-26","246000",""
"9197","2011-07-26","308370.04",""
"9198","2011-07-26","250000",""
"9199","2011-07-26","140000","Dublin 3"
"9200","2011-07-26","9500",""
"9201","2011-07-26","440000",""
"9202","2011-07-27","158590",""
"9203","2011-07-27","140000",""
"9204","2011-07-27","40000",""
"9205","2011-07-27","525000",""
"9206","2011-07-27","640000",""
"9207","2011-07-27","200000","Dublin 11"
"9208","2011-07-27","375000",""
"9209","2011-07-27","305000",""
"9210","2011-07-27","450000",""
"9211","2011-07-27","380000",""
"9212","2011-07-27","336000",""
"9213","2011-07-27","240000","Dublin 5"
"9214","2011-07-27","250000","Dublin 7"
"9215","2011-07-27","340000","Dublin 14"
"9216","2011-07-27","199950","Dublin 6w"
"9217","2011-07-27","175000",""
"9218","2011-07-27","222500",""
"9219","2011-07-27","196000","Dublin 2"
"9220","2011-07-27","80000",""
"9221","2011-07-27","555000",""
"9222","2011-07-28","211000",""
"9223","2011-07-28","155000",""
"9224","2011-07-28","85000",""
"9225","2011-07-28","245000",""
"9226","2011-07-28","420000","Dublin 6"
"9227","2011-07-28","292000",""
"9228","2011-07-28","185000",""
"9229","2011-07-28","270000",""
"9230","2011-07-28","785000",""
"9231","2011-07-28","327000",""
"9232","2011-07-28","317180.61",""
"9233","2011-07-28","270000",""
"9234","2011-07-28","330000","Dublin 6w"
"9235","2011-07-28","240000",""
"9236","2011-07-28","300000","Dublin 8"
"9237","2011-07-28","246000",""
"9238","2011-07-28","560000",""
"9239","2011-07-28","1050000","Dublin 3"
"9240","2011-07-28","125000",""
"9241","2011-07-28","227000",""
"9242","2011-07-28","90000","Dublin 10"
"9243","2011-07-28","330000",""
"9244","2011-07-28","245000","Dublin 6w"
"9245","2011-07-28","4800000",""
"9246","2011-07-28","460000",""
"9247","2011-07-29","833400",""
"9248","2011-07-29","200000","Dublin 9"
"9249","2011-07-29","625000",""
"9250","2011-07-29","315000","Dublin 16"
"9251","2011-07-29","155000",""
"9252","2011-07-29","280000",""
"9253","2011-07-29","75000","Dublin 3"
"9254","2011-07-29","565000","Dublin 6"
"9255","2011-07-29","133920","Dublin 18"
"9256","2011-07-29","235000",""
"9257","2011-07-29","235000",""
"9258","2011-07-29","626429","Dublin 14"
"9259","2011-07-29","540000",""
"9260","2011-07-29","206750",""
"9261","2011-07-29","192000",""
"9262","2011-07-29","780000",""
"9263","2011-07-29","195000",""
"9264","2011-07-29","140000",""
"9265","2011-07-29","190000",""
"9266","2011-07-29","311000","Dublin 15"
"9267","2011-07-29","250050",""
"9268","2011-07-29","265000",""
"9269","2011-07-29","195000",""
"9270","2011-07-29","160000","Dublin 15"
"9271","2011-07-29","176000","Dublin 12"
"9272","2011-07-29","343000",""
"9273","2011-07-29","275000",""
"9274","2011-07-29","785000",""
"9275","2011-07-29","112000",""
"9276","2011-07-29","188000",""
"9277","2011-07-29","229074.88",""
"9278","2011-07-29","225000",""
"9279","2011-07-29","199000",""
"9280","2011-07-29","540000",""
"9281","2011-07-29","272000",""
"9282","2011-07-29","155000",""
"9283","2011-07-29","140000","Dublin 12"
"9284","2011-07-29","200000",""
"9285","2011-07-29","215000",""
"9286","2011-07-29","200000",""
"9287","2011-07-29","1575000",""
"9288","2011-07-29","330000",""
"9289","2011-07-29","370000","Dublin 4"
"9290","2011-07-29","155000",""
"9291","2011-07-29","250000",""
"9292","2011-07-29","255000",""
"9293","2011-07-29","425000","Dublin 1"
"9294","2011-07-29","105000",""
"9295","2011-07-29","182500","Dublin 20"
"9296","2011-07-29","320000",""
"9297","2011-07-29","270000",""
"9298","2011-07-29","500000",""
"9299","2011-07-29","2195500",""
"9300","2011-07-29","710000","Dublin 4"
"9301","2011-08-01","300000",""
"9302","2011-08-02","275000","Dublin 15"
"9303","2011-08-02","125000","Dublin 12"
"9304","2011-08-02","380000",""
"9305","2011-08-02","190000",""
"9306","2011-08-02","520000",""
"9307","2011-08-02","670000","Dublin 4"
"9308","2011-08-02","330000","Dublin 6w"
"9309","2011-08-02","755000",""
"9310","2011-08-02","318000",""
"9311","2011-08-02","705000",""
"9312","2011-08-02","420000","Dublin 18"
"9313","2011-08-02","199500",""
"9314","2011-08-02","290000",""
"9315","2011-08-03","664000",""
"9316","2011-08-03","203000",""
"9317","2011-08-03","250000",""
"9318","2011-08-03","166000",""
"9319","2011-08-03","335000",""
"9320","2011-08-03","155000",""
"9321","2011-08-03","1000000",""
"9322","2011-08-03","165000",""
"9323","2011-08-03","150000","Dublin 22"
"9324","2011-08-03","250000",""
"9325","2011-08-03","275000",""
"9326","2011-08-03","290000","Dublin 15"
"9327","2011-08-03","290000","Dublin 7"
"9328","2011-08-03","320000",""
"9329","2011-08-03","96000",""
"9330","2011-08-03","175000",""
"9331","2011-08-03","230000",""
"9332","2011-08-03","140925","Dublin 8"
"9333","2011-08-04","185000",""
"9334","2011-08-04","190000",""
"9335","2011-08-04","223000",""
"9336","2011-08-04","189408",""
"9337","2011-08-04","610000",""
"9338","2011-08-04","161000",""
"9339","2011-08-04","205000",""
"9340","2011-08-04","205000",""
"9341","2011-08-04","168000",""
"9342","2011-08-04","230000","Dublin 15"
"9343","2011-08-04","237500","Dublin 15"
"9344","2011-08-04","296000","Dublin 7"
"9345","2011-08-04","160000",""
"9346","2011-08-04","96500",""
"9347","2011-08-04","259911.89",""
"9348","2011-08-04","130000",""
"9349","2011-08-04","317180","Dublin 4"
"9350","2011-08-05","422000",""
"9351","2011-08-05","210000",""
"9352","2011-08-05","449250",""
"9353","2011-08-05","509500",""
"9354","2011-08-05","177973","Dublin 5"
"9355","2011-08-05","300000",""
"9356","2011-08-05","581126",""
"9357","2011-08-05","240000","Dublin 6"
"9358","2011-08-05","270000","Dublin 3"
"9359","2011-08-05","118000",""
"9360","2011-08-05","335000","Dublin 14"
"9361","2011-08-05","200000","Dublin 11"
"9362","2011-08-05","180000",""
"9363","2011-08-05","215000",""
"9364","2011-08-05","555000",""
"9365","2011-08-05","380000",""
"9366","2011-08-05","285000",""
"9367","2011-08-05","250000",""
"9368","2011-08-05","114950",""
"9369","2011-08-05","207500",""
"9370","2011-08-05","400000",""
"9371","2011-08-05","615000","Dublin 14"
"9372","2011-08-05","999990","Dublin 6"
"9373","2011-08-05","560000",""
"9374","2011-08-05","436500",""
"9375","2011-08-05","245000",""
"9376","2011-08-05","189427",""
"9377","2011-08-05","330000",""
"9378","2011-08-05","545000",""
"9379","2011-08-05","104000",""
"9380","2011-08-05","90000",""
"9381","2011-08-05","190000",""
"9382","2011-08-05","160000",""
"9383","2011-08-05","250000",""
"9384","2011-08-05","629200",""
"9385","2011-08-05","230000",""
"9386","2011-08-05","270000","Dublin 5"
"9387","2011-08-05","515000","Dublin 3"
"9388","2011-08-05","185000",""
"9389","2011-08-05","310000",""
"9390","2011-08-05","270000",""
"9391","2011-08-08","245000",""
"9392","2011-08-08","570000",""
"9393","2011-08-08","315000",""
"9394","2011-08-08","211453",""
"9395","2011-08-08","255000",""
"9396","2011-08-08","440000",""
"9397","2011-08-08","280000",""
"9398","2011-08-08","395000",""
"9399","2011-08-08","118062",""
"9400","2011-08-08","250000",""
"9401","2011-08-08","127754",""
"9402","2011-08-08","116300",""
"9403","2011-08-08","170000",""
"9404","2011-08-08","131500",""
"9405","2011-08-08","176500","Dublin 8"
"9406","2011-08-08","307250","Dublin 16"
"9407","2011-08-08","450000",""
"9408","2011-08-08","230000",""
"9409","2011-08-08","303000","Dublin 9"
"9410","2011-08-08","231277.53","Dublin 1"
"9411","2011-08-09","530000",""
"9412","2011-08-09","265000",""
"9413","2011-08-09","200000","Dublin 15"
"9414","2011-08-09","190000",""
"9415","2011-08-09","220000",""
"9416","2011-08-09","450000",""
"9417","2011-08-09","220000","Dublin 13"
"9418","2011-08-09","140000",""
"9419","2011-08-09","510000","Dublin 4"
"9420","2011-08-09","220000",""
"9421","2011-08-09","680000",""
"9422","2011-08-09","235000",""
"9423","2011-08-09","135000",""
"9424","2011-08-09","50000",""
"9425","2011-08-09","148000",""
"9426","2011-08-09","525000",""
"9427","2011-08-09","457000",""
"9428","2011-08-09","135000",""
"9429","2011-08-09","157950","Dublin 8"
"9430","2011-08-09","380000",""
"9431","2011-08-10","330000",""
"9432","2011-08-10","299000",""
"9433","2011-08-10","325000",""
"9434","2011-08-10","320000",""
"9435","2011-08-10","400000",""
"9436","2011-08-10","85000",""
"9437","2011-08-10","252500",""
"9438","2011-08-10","410000",""
"9439","2011-08-10","475000",""
"9440","2011-08-10","200000",""
"9441","2011-08-10","200000",""
"9442","2011-08-10","330000",""
"9443","2011-08-10","408000",""
"9444","2011-08-10","650000",""
"9445","2011-08-10","145000",""
"9446","2011-08-10","520000",""
"9447","2011-08-10","310000",""
"9448","2011-08-10","335000",""
"9449","2011-08-10","240000",""
"9450","2011-08-10","280000",""
"9451","2011-08-10","276250","Dublin 6"
"9452","2011-08-10","155000",""
"9453","2011-08-10","445000",""
"9454","2011-08-11","282000",""
"9455","2011-08-11","200000",""
"9456","2011-08-11","220000","Dublin 12"
"9457","2011-08-11","369000",""
"9458","2011-08-11","215000",""
"9459","2011-08-11","482500",""
"9460","2011-08-11","310000",""
"9461","2011-08-11","347500",""
"9462","2011-08-11","390000",""
"9463","2011-08-11","483000","Dublin 3"
"9464","2011-08-11","260000","Dublin 8"
"9465","2011-08-11","317000","Dublin 6w"
"9466","2011-08-11","145682.81",""
"9467","2011-08-11","405286.34","Dublin 6"
"9468","2011-08-11","168000",""
"9469","2011-08-11","130000",""
"9470","2011-08-11","130000",""
"9471","2011-08-11","120000",""
"9472","2011-08-11","2600000",""
"9473","2011-08-11","1181500",""
"9474","2011-08-11","875000",""
"9475","2011-08-11","620000",""
"9476","2011-08-12","425000",""
"9477","2011-08-12","370000",""
"9478","2011-08-12","280000",""
"9479","2011-08-12","116000","Dublin 8"
"9480","2011-08-12","410000",""
"9481","2011-08-12","198950",""
"9482","2011-08-12","611027","Dublin 4"
"9483","2011-08-12","198500",""
"9484","2011-08-12","105000",""
"9485","2011-08-12","240000",""
"9486","2011-08-12","271000",""
"9487","2011-08-12","80000",""
"9488","2011-08-12","690000",""
"9489","2011-08-12","200000",""
"9490","2011-08-12","437500",""
"9491","2011-08-12","260000","Dublin 6w"
"9492","2011-08-12","510000",""
"9493","2011-08-12","204500",""
"9494","2011-08-12","500000",""
"9495","2011-08-12","134950",""
"9496","2011-08-12","396474",""
"9497","2011-08-12","880000","Dublin 6"
"9498","2011-08-12","95000","Dublin 7"
"9499","2011-08-12","480000",""
"9500","2011-08-12","202000",""
"9501","2011-08-12","370000",""
"9502","2011-08-12","190000",""
"9503","2011-08-12","230000",""
"9504","2011-08-12","227000",""
"9505","2011-08-12","196000",""
"9506","2011-08-12","565000",""
"9507","2011-08-12","440000","Dublin 13"
"9508","2011-08-12","420000","Dublin 9"
"9509","2011-08-12","147050",""
"9510","2011-08-12","75000",""
"9511","2011-08-12","75000",""
"9512","2011-08-12","120000",""
"9513","2011-08-12","320000","Dublin 2"
"9514","2011-08-12","1350000","Dublin 4"
"9515","2011-08-12","400000",""
"9516","2011-08-12","229074.88",""
"9517","2011-08-15","190000",""
