"","Year","Rent","PropertyType","Location.x","NumberofBedrooms","Location.y","CPI","Price.Rent.Ratio","VacancyRate","HousingStock"
"2304",2012,904.67,"Apartment","Donaghmede, Dublin 13","All bedrooms","Donaghmede, Dublin 13",46.72,88.7,"0",2003000
"2305",2012,904.85,"Apartment","Dublin 9","All bedrooms","Dublin 9",46.72,88.7,"0",2003000
"2306",2012,905.65,"Apartment","Meakstown, Dublin 11","All bedrooms","Meakstown, Dublin 11",46.72,88.7,"0",2003000
"2307",2012,905.65,"Apartment","Meakstown, Dublin 11","1 to 3 bed","Meakstown, Dublin 11",46.72,88.7,"0",2003000
"2308",2012,906,"Apartment","Dublin 7","All bedrooms","Dublin 7",46.72,88.7,"0",2003000
"2309",2012,906.84,"Terrace house","Cabra, Dublin 7","All bedrooms","Cabra, Dublin 7",46.72,88.7,"0",2003000
"2310",2012,906.95,"Apartment","Navan Road, Dublin 7","1 to 3 bed","Navan Road, Dublin 7",46.72,88.7,"0",2003000
"2311",2012,906.95,"Apartment","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",46.72,88.7,"0",2003000
"2312",2012,907.69,"Terrace house","Clonsilla, Dublin 15","All bedrooms","Clonsilla, Dublin 15",46.72,88.7,"0",2003000
"2313",2012,907.89,"Semi detached house","Ballyfermot, Dublin 10","All bedrooms","Ballyfermot, Dublin 10",46.72,88.7,"0",2003000
"2314",2012,910.07,"Apartment","Dublin 15","All bedrooms","Dublin 15",46.72,88.7,"0",2003000
"2315",2012,911.16,"Semi detached house","Rush, Dublin","All bedrooms","Rush, Dublin",46.72,88.7,"0",2003000
"2316",2012,911.9,"Apartment","Artane, Dublin 5","All bedrooms","Artane, Dublin 5",46.72,88.7,"0",2003000
"2317",2012,912.61,"Apartment","Glasnevin, Dublin 11","1 to 3 bed","Glasnevin, Dublin 11",46.72,88.7,"0",2003000
"2318",2012,912.61,"Apartment","Glasnevin, Dublin 11","All bedrooms","Glasnevin, Dublin 11",46.72,88.7,"0",2003000
"2319",2012,913.94,"Terrace house","Clondalkin, Dublin 22","All bedrooms","Clondalkin, Dublin 22",46.72,88.7,"0",2003000
"2320",2012,914.1,"Terrace house","Clonee, Dublin 15","All bedrooms","Clonee, Dublin 15",46.72,88.7,"0",2003000
"2321",2012,914.38,"Terrace house","Ballyfermot, Dublin 10","All bedrooms","Ballyfermot, Dublin 10",46.72,88.7,"0",2003000
"2322",2012,915.65,"Terrace house","North Strand, Dublin 3","All bedrooms","North Strand, Dublin 3",46.72,88.7,"0",2003000
"2323",2012,916,"Apartment","Christchurch, Dublin 8","All bedrooms","Christchurch, Dublin 8",46.72,88.7,"0",2003000
"2324",2012,916.04,"Apartment","Dublin 17","All bedrooms","Dublin 17",46.72,88.7,"0",2003000
"2325",2012,916.45,"Apartment","Rialto, Dublin 8","All bedrooms","Rialto, Dublin 8",46.72,88.7,"0",2003000
"2326",2012,918.02,"Terrace house","East Wall, Dublin 3","All bedrooms","East Wall, Dublin 3",46.72,88.7,"0",2003000
"2327",2012,918.75,"Apartment","Citywest, Dublin","1 to 3 bed","Citywest, Dublin",46.72,88.7,"0",2003000
"2328",2012,918.75,"Apartment","Citywest, Dublin","All bedrooms","Citywest, Dublin",46.72,88.7,"0",2003000
"2329",2012,923.38,"Semi detached house","Dublin 10","All bedrooms","Dublin 10",46.72,88.7,"0",2003000
"2330",2012,923.5,"Terrace house","Palmerstown, Dublin 20","All bedrooms","Palmerstown, Dublin 20",46.72,88.7,"0",2003000
"2331",2012,924.67,"Apartment","The Coombe, Dublin 8","All bedrooms","The Coombe, Dublin 8",46.72,88.7,"0",2003000
"2332",2012,926.43,"Apartment","Ballycullen, Dublin 24","1 to 3 bed","Ballycullen, Dublin 24",46.72,88.7,"0",2003000
"2333",2012,926.43,"Apartment","Ballycullen, Dublin 24","All bedrooms","Ballycullen, Dublin 24",46.72,88.7,"0",2003000
"2334",2012,929.61,"Apartment","Dublin 8","All bedrooms","Dublin 8",46.72,88.7,"0",2003000
"2335",2012,930.53,"Terrace house","Tallaght, Dublin 24","All bedrooms","Tallaght, Dublin 24",46.72,88.7,"0",2003000
"2336",2012,930.91,"Semi detached house","Clondalkin, Dublin 22","All bedrooms","Clondalkin, Dublin 22",46.72,88.7,"0",2003000
"2337",2012,931.49,"Semi detached house","Mulhuddart, Dublin 15","All bedrooms","Mulhuddart, Dublin 15",46.72,88.7,"0",2003000
"2338",2012,931.7,"Apartment","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",46.72,88.7,"0",2003000
"2339",2012,932.13,"Apartment","Dublin 12","All bedrooms","Dublin 12",46.72,88.7,"0",2003000
"2340",2012,933.83,"Apartment","Dublin 5","All bedrooms","Dublin 5",46.72,88.7,"0",2003000
"2341",2012,934.2,"Terrace house","Finglas, Dublin 11","All bedrooms","Finglas, Dublin 11",46.72,88.7,"0",2003000
"2342",2012,934.59,"Apartment","Palmerstown, Dublin 20","All bedrooms","Palmerstown, Dublin 20",46.72,88.7,"0",2003000
"2343",2012,935.52,"Apartment","Clongriffin, Dublin 13","All bedrooms","Clongriffin, Dublin 13",46.72,88.7,"0",2003000
"2344",2012,937.22,"Semi detached house","Skerries, Dublin","All bedrooms","Skerries, Dublin",46.72,88.7,"0",2003000
"2345",2012,937.67,"Apartment","Ashtown, Dublin 15","All bedrooms","Ashtown, Dublin 15",46.72,88.7,"0",2003000
"2346",2012,937.67,"Apartment","Ashtown, Dublin 15","1 to 3 bed","Ashtown, Dublin 15",46.72,88.7,"0",2003000
"2347",2012,937.88,"Semi detached house","Finglas, Dublin 11","All bedrooms","Finglas, Dublin 11",46.72,88.7,"0",2003000
"2348",2012,938.3,"Apartment","Baldoyle, Dublin 13","All bedrooms","Baldoyle, Dublin 13",46.72,88.7,"0",2003000
"2349",2012,943.81,"Apartment","Royal Canal Park, Dublin 15","All bedrooms","Royal Canal Park, Dublin 15",46.72,88.7,"0",2003000
"2350",2012,944.52,"Terrace house","Ongar, Dublin 15","All bedrooms","Ongar, Dublin 15",46.72,88.7,"0",2003000
"2351",2012,944.74,"Semi detached house","Lusk, Dublin","All bedrooms","Lusk, Dublin",46.72,88.7,"0",2003000
"2352",2012,948.25,"Apartment","Portmarnock, Dublin","1 to 3 bed","Portmarnock, Dublin",46.72,88.7,"0",2003000
"2353",2012,948.25,"Apartment","Portmarnock, Dublin","All bedrooms","Portmarnock, Dublin",46.72,88.7,"0",2003000
"2354",2012,949.12,"Terrace house","Dublin 24","All bedrooms","Dublin 24",46.72,88.7,"0",2003000
"2355",2012,952.95,"Apartment","Raheny, Dublin 5","All bedrooms","Raheny, Dublin 5",46.72,88.7,"0",2003000
"2356",2012,954.52,"Terrace house","Dublin 20","All bedrooms","Dublin 20",46.72,88.7,"0",2003000
"2357",2012,954.91,"Terrace house","Lucan, Dublin","All bedrooms","Lucan, Dublin",46.72,88.7,"0",2003000
"2358",2012,955.15,"Terrace house","Drimnagh, Dublin 12","All bedrooms","Drimnagh, Dublin 12",46.72,88.7,"0",2003000
"2359",2012,958.58,"Semi detached house","Tallaght, Dublin 24","All bedrooms","Tallaght, Dublin 24",46.72,88.7,"0",2003000
"2360",2012,959.08,"Apartment","Dublin 13","All bedrooms","Dublin 13",46.72,88.7,"0",2003000
"2361",2012,959.48,"Terrace house","Crumlin, Dublin 12","All bedrooms","Crumlin, Dublin 12",46.72,88.7,"0",2003000
"2362",2012,962.39,"Semi detached house","Blanchardstown, Dublin 15","All bedrooms","Blanchardstown, Dublin 15",46.72,88.7,"0",2003000
"2363",2012,962.41,"Terrace house","Dublin 15","All bedrooms","Dublin 15",46.72,88.7,"0",2003000
"2364",2012,963.33,"Semi detached house","Palmerstown, Dublin 20","All bedrooms","Palmerstown, Dublin 20",46.72,88.7,"0",2003000
"2365",2012,964.91,"Terrace house","Inchicore, Dublin 8","All bedrooms","Inchicore, Dublin 8",46.72,88.7,"0",2003000
"2366",2012,967.73,"Apartment","St Margarets Road, Dublin 11","1 to 3 bed","St Margarets Road, Dublin 11",46.72,88.7,"0",2003000
"2367",2012,967.73,"Apartment","St Margarets Road, Dublin 11","All bedrooms","St Margarets Road, Dublin 11",46.72,88.7,"0",2003000
"2368",2012,968.02,"Apartment","Shankill, Dublin","1 to 3 bed","Shankill, Dublin",46.72,88.7,"0",2003000
"2369",2012,968.02,"Apartment","Shankill, Dublin","All bedrooms","Shankill, Dublin",46.72,88.7,"0",2003000
"2370",2012,971.67,"Apartment","Aungier Street, Dublin 2","All bedrooms","Aungier Street, Dublin 2",46.72,88.7,"0",2003000
"2371",2012,976.43,"Apartment","Tara Street, Dublin 2","1 to 3 bed","Tara Street, Dublin 2",46.72,88.7,"0",2003000
"2372",2012,976.43,"Apartment","Tara Street, Dublin 2","All bedrooms","Tara Street, Dublin 2",46.72,88.7,"0",2003000
"2373",2012,976.43,"Apartment","Tara Street, Dublin 2","1 to 2 bed","Tara Street, Dublin 2",46.72,88.7,"0",2003000
"2374",2012,976.56,"Detached house","Tallaght, Dublin 24","All bedrooms","Tallaght, Dublin 24",46.72,88.7,"0",2003000
"2375",2012,977.46,"Apartment","Cork Street, Dublin 8","1 to 3 bed","Cork Street, Dublin 8",46.72,88.7,"0",2003000
"2376",2012,977.46,"Apartment","Cork Street, Dublin 8","All bedrooms","Cork Street, Dublin 8",46.72,88.7,"0",2003000
"2377",2012,977.48,"Terrace house","Dublin 12","All bedrooms","Dublin 12",46.72,88.7,"0",2003000
"2378",2012,978.61,"Apartment","Kilmainham , Dublin 8","All bedrooms","Kilmainham , Dublin 8",46.72,88.7,"0",2003000
"2379",2012,978.86,"Semi detached house","Walkinstown, Dublin 12","All bedrooms","Walkinstown, Dublin 12",46.72,88.7,"0",2003000
"2380",2012,978.86,"Terrace house","Chapelizod, Dublin 20","All bedrooms","Chapelizod, Dublin 20",46.72,88.7,"0",2003000
"2381",2012,980.62,"Semi detached house","Drimnagh, Dublin 12","All bedrooms","Drimnagh, Dublin 12",46.72,88.7,"0",2003000
"2382",2012,980.74,"Apartment","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",46.72,88.7,"0",2003000
"2383",2012,981.91,"Terrace house","Swords, Dublin","All bedrooms","Swords, Dublin",46.72,88.7,"0",2003000
"2384",2012,982.15,"Semi detached house","Dublin 24","All bedrooms","Dublin 24",46.72,88.7,"0",2003000
"2385",2012,982.24,"Apartment","Balgriffin, Dublin 13","1 to 3 bed","Balgriffin, Dublin 13",46.72,88.7,"0",2003000
"2386",2012,982.24,"Apartment","Balgriffin, Dublin 13","All bedrooms","Balgriffin, Dublin 13",46.72,88.7,"0",2003000
"2387",2012,983.31,"Terrace house","Dublin 17","All bedrooms","Dublin 17",46.72,88.7,"0",2003000
"2388",2012,984.15,"Terrace house","Dublin 11","All bedrooms","Dublin 11",46.72,88.7,"0",2003000
"2389",2012,984.44,"Terrace house","Tyrrelstown, Dublin 15","All bedrooms","Tyrrelstown, Dublin 15",46.72,88.7,"0",2003000
"2390",2012,985.36,"Apartment","Dublin 3","All bedrooms","Dublin 3",46.72,88.7,"0",2003000
"2391",2012,986.4,"Apartment","Castleknock, Dublin 15","All bedrooms","Castleknock, Dublin 15",46.72,88.7,"0",2003000
"2392",2012,986.72,"Terrace house","Firhouse, Dublin 24","All bedrooms","Firhouse, Dublin 24",46.72,88.7,"0",2003000
"2393",2012,988.72,"Apartment","Fairview, Dublin 3","All bedrooms","Fairview, Dublin 3",46.72,88.7,"0",2003000
"2394",2012,988.79,"Semi detached house","Dublin 20","All bedrooms","Dublin 20",46.72,88.7,"0",2003000
"2395",2012,989.03,"Apartment","Dublin","All bedrooms","Dublin",46.72,88.7,"0",2003000
"2396",2012,989.04,"Apartment","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",46.72,88.7,"0",2003000
"2397",2012,991.49,"Terrace house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",46.72,88.7,"0",2003000
"2398",2012,991.95,"Apartment","East Wall, Dublin 3","All bedrooms","East Wall, Dublin 3",46.72,88.7,"0",2003000
"2399",2012,995.04,"Apartment","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",46.72,88.7,"0",2003000
"2400",2012,995.42,"Semi detached house","Tyrrelstown, Dublin 15","All bedrooms","Tyrrelstown, Dublin 15",46.72,88.7,"0",2003000
"2401",2012,995.6,"Terrace house","Stoneybatter, Dublin 7","All bedrooms","Stoneybatter, Dublin 7",46.72,88.7,"0",2003000
"2402",2012,996.99,"Apartment","Terenure, Dublin 6","All bedrooms","Terenure, Dublin 6",46.72,88.7,"0",2003000
"2403",2012,998.99,"Apartment","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",46.72,88.7,"0",2003000
"2404",2013,1002.31,"Apartment","Balgriffin, Dublin 13","All bedrooms","Balgriffin, Dublin 13",46.95,91.2,"0",2007000
"2405",2013,1003.43,"Apartment","Kilmainham , Dublin 8","All bedrooms","Kilmainham , Dublin 8",46.95,91.2,"0",2007000
"2406",2013,1004.5,"Terrace house","Chapelizod, Dublin 20","All bedrooms","Chapelizod, Dublin 20",46.95,91.2,"0",2007000
"2407",2013,1004.5,"Terrace house","Chapelizod, Dublin 20","1 to 3 bed","Chapelizod, Dublin 20",46.95,91.2,"0",2007000
"2408",2013,1008.21,"Semi detached house","Tyrrelstown, Dublin 15","All bedrooms","Tyrrelstown, Dublin 15",46.95,91.2,"0",2007000
"2409",2013,1008.38,"Terrace house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",46.95,91.2,"0",2007000
"2410",2013,1011.91,"Semi detached house","Palmerstown, Dublin 20","All bedrooms","Palmerstown, Dublin 20",46.95,91.2,"0",2007000
"2411",2013,1012.22,"Semi detached house","Dublin 17","All bedrooms","Dublin 17",46.95,91.2,"0",2007000
"2412",2013,1012.55,"Terrace house","North Strand, Dublin 3","All bedrooms","North Strand, Dublin 3",46.95,91.2,"0",2007000
"2413",2013,1013.94,"Apartment","Dublin","All bedrooms","Dublin",46.95,91.2,"0",2007000
"2414",2013,1014.17,"Semi detached house","Clonee, Dublin 15","All bedrooms","Clonee, Dublin 15",46.95,91.2,"0",2007000
"2415",2013,1015.5,"Apartment","Cork Street, Dublin 8","1 to 3 bed","Cork Street, Dublin 8",46.95,91.2,"0",2007000
"2416",2013,1015.5,"Apartment","Cork Street, Dublin 8","All bedrooms","Cork Street, Dublin 8",46.95,91.2,"0",2007000
"2417",2013,1019.3,"Apartment","East Wall, Dublin 3","All bedrooms","East Wall, Dublin 3",46.95,91.2,"0",2007000
"2418",2013,1019.67,"Terrace house","Walkinstown, Dublin 12","All bedrooms","Walkinstown, Dublin 12",46.95,91.2,"0",2007000
"2419",2013,1022.09,"Terrace house","Stoneybatter, Dublin 7","All bedrooms","Stoneybatter, Dublin 7",46.95,91.2,"0",2007000
"2420",2013,1022.69,"Terrace house","Tyrrelstown, Dublin 15","All bedrooms","Tyrrelstown, Dublin 15",46.95,91.2,"0",2007000
"2421",2013,1022.87,"Apartment","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",46.95,91.2,"0",2007000
"2422",2013,1023.38,"Apartment","Shankill, Dublin","1 to 3 bed","Shankill, Dublin",46.95,91.2,"0",2007000
"2423",2013,1023.38,"Apartment","Shankill, Dublin","All bedrooms","Shankill, Dublin",46.95,91.2,"0",2007000
"2424",2013,1026.37,"Semi detached house","Dublin 20","All bedrooms","Dublin 20",46.95,91.2,"0",2007000
"2425",2013,1026.41,"Semi detached house","Kinsealy, Dublin","All bedrooms","Kinsealy, Dublin",46.95,91.2,"0",2007000
"2426",2013,1027.13,"Semi detached house","Clonsilla, Dublin 15","All bedrooms","Clonsilla, Dublin 15",46.95,91.2,"0",2007000
"2427",2013,1030.12,"Apartment","Dublin 3","All bedrooms","Dublin 3",46.95,91.2,"0",2007000
"2428",2013,1030.96,"Apartment","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",46.95,91.2,"0",2007000
"2429",2013,1032.59,"Semi detached house","Donabate, Dublin","All bedrooms","Donabate, Dublin",46.95,91.2,"0",2007000
"2430",2013,1033.25,"Semi detached house","Dublin 11","All bedrooms","Dublin 11",46.95,91.2,"0",2007000
"2431",2013,1034.03,"Semi detached house","Dublin 15","All bedrooms","Dublin 15",46.95,91.2,"0",2007000
"2432",2013,1034.71,"Apartment","Tara Street, Dublin 2","All bedrooms","Tara Street, Dublin 2",46.95,91.2,"0",2007000
"2433",2013,1034.75,"Apartment","Aungier Street, Dublin 2","All bedrooms","Aungier Street, Dublin 2",46.95,91.2,"0",2007000
"2434",2013,1035.19,"Apartment","Dublin 6W","All bedrooms","Dublin 6W",46.95,91.2,"0",2007000
"2435",2013,1037.13,"Semi detached house","Lucan, Dublin","All bedrooms","Lucan, Dublin",46.95,91.2,"0",2007000
"2436",2013,1037.79,"Apartment","Castleknock, Dublin 15","All bedrooms","Castleknock, Dublin 15",46.95,91.2,"0",2007000
"2437",2013,1038.32,"Semi detached house","Swords, Dublin","All bedrooms","Swords, Dublin",46.95,91.2,"0",2007000
"2438",2013,1040.09,"Terrace house","Santry, Dublin 9","All bedrooms","Santry, Dublin 9",46.95,91.2,"0",2007000
"2439",2013,1041.61,"Terrace house","Castleknock, Dublin 15","All bedrooms","Castleknock, Dublin 15",46.95,91.2,"0",2007000
"2440",2013,1041.66,"Semi detached house","Cabra, Dublin 7","All bedrooms","Cabra, Dublin 7",46.95,91.2,"0",2007000
"2441",2013,1046.07,"Apartment","Dublin 1","All bedrooms","Dublin 1",46.95,91.2,"0",2007000
"2442",2013,1046.27,"Apartment","Terenure, Dublin 6","1 to 3 bed","Terenure, Dublin 6",46.95,91.2,"0",2007000
"2443",2013,1046.27,"Apartment","Terenure, Dublin 6","All bedrooms","Terenure, Dublin 6",46.95,91.2,"0",2007000
"2444",2013,1048.93,"Terrace house","Glasnevin, Dublin 11","All bedrooms","Glasnevin, Dublin 11",46.95,91.2,"0",2007000
"2445",2013,1050.93,"Terrace house","Whitehall, Dublin 9","All bedrooms","Whitehall, Dublin 9",46.95,91.2,"0",2007000
"2446",2013,1052.26,"Apartment","Dublin 9","All bedrooms","Dublin 9",46.95,91.2,"0",2007000
"2447",2013,1052.45,"Terrace house","Dublin 7","All bedrooms","Dublin 7",46.95,91.2,"0",2007000
"2448",2013,1053.1,"Apartment","Stepaside, Dublin 18","All bedrooms","Stepaside, Dublin 18",46.95,91.2,"0",2007000
"2449",2013,1056.02,"Semi detached house","Inchicore, Dublin 8","All bedrooms","Inchicore, Dublin 8",46.95,91.2,"0",2007000
"2450",2013,1056.97,"Apartment","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",46.95,91.2,"0",2007000
"2451",2013,1057.5,"Detached house","Dublin 24","All bedrooms","Dublin 24",46.95,91.2,"0",2007000
"2452",2013,1058.43,"Semi detached house","Walkinstown, Dublin 12","All bedrooms","Walkinstown, Dublin 12",46.95,91.2,"0",2007000
"2453",2013,1059.4,"Apartment","Cabinteely, Dublin","All bedrooms","Cabinteely, Dublin",46.95,91.2,"0",2007000
"2454",2013,1059.4,"Apartment","Cabinteely, Dublin","1 to 3 bed","Cabinteely, Dublin",46.95,91.2,"0",2007000
"2455",2013,1060.36,"Apartment","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",46.95,91.2,"0",2007000
"2456",2013,1061.08,"Semi detached house","Donaghmede, Dublin 13","All bedrooms","Donaghmede, Dublin 13",46.95,91.2,"0",2007000
"2457",2013,1061.08,"Terrace house","Saggart, Dublin","All bedrooms","Saggart, Dublin",46.95,91.2,"0",2007000
"2458",2013,1062.97,"Apartment","Stepaside, Dublin","1 to 3 bed","Stepaside, Dublin",46.95,91.2,"0",2007000
"2459",2013,1062.97,"Apartment","Stepaside, Dublin","All bedrooms","Stepaside, Dublin",46.95,91.2,"0",2007000
"2460",2013,1063.02,"Terrace house","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",46.95,91.2,"0",2007000
"2461",2013,1066,"Terrace house","Dublin","All bedrooms","Dublin",46.95,91.2,"0",2007000
"2462",2013,1066.91,"Terrace house","Dublin 5","All bedrooms","Dublin 5",46.95,91.2,"0",2007000
"2463",2013,1067.04,"Apartment","Sandycove, Dublin","1 to 3 bed","Sandycove, Dublin",46.95,91.2,"0",2007000
"2464",2013,1067.04,"Apartment","Sandycove, Dublin","All bedrooms","Sandycove, Dublin",46.95,91.2,"0",2007000
"2465",2013,1068.68,"Terrace house","Beaumont, Dublin 9","All bedrooms","Beaumont, Dublin 9",46.95,91.2,"0",2007000
"2466",2013,1069.81,"Terrace house","Rialto, Dublin 8","All bedrooms","Rialto, Dublin 8",46.95,91.2,"0",2007000
"2467",2013,1069.95,"Terrace house","Dublin 3","All bedrooms","Dublin 3",46.95,91.2,"0",2007000
"2468",2013,1072.45,"Semi detached house","Firhouse, Dublin 24","All bedrooms","Firhouse, Dublin 24",46.95,91.2,"0",2007000
"2469",2013,1072.49,"Apartment","Parnell Street, Dublin 1","All bedrooms","Parnell Street, Dublin 1",46.95,91.2,"0",2007000
"2470",2013,1076.82,"Apartment","Rathfarnham, Dublin 16","All bedrooms","Rathfarnham, Dublin 16",46.95,91.2,"0",2007000
"2471",2013,1076.82,"Apartment","Rathfarnham, Dublin 16","1 to 3 bed","Rathfarnham, Dublin 16",46.95,91.2,"0",2007000
"2472",2013,1078.64,"Terrace house","Kimmage, Dublin 12","All bedrooms","Kimmage, Dublin 12",46.95,91.2,"0",2007000
"2473",2013,1079.53,"Terrace house","Dublin 8","All bedrooms","Dublin 8",46.95,91.2,"0",2007000
"2474",2013,1080,"Apartment","Portobello, Dublin 8","1 to 3 bed","Portobello, Dublin 8",46.95,91.2,"0",2007000
"2475",2013,1080,"Apartment","Portobello, Dublin 8","All bedrooms","Portobello, Dublin 8",46.95,91.2,"0",2007000
"2476",2013,1085.57,"Apartment","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",46.95,91.2,"0",2007000
"2477",2013,1085.85,"Terrace house","Arbour Hill, Dublin 7","All bedrooms","Arbour Hill, Dublin 7",46.95,91.2,"0",2007000
"2478",2013,1090.15,"Apartment","Smithfield, Dublin 7","All bedrooms","Smithfield, Dublin 7",46.95,91.2,"0",2007000
"2479",2013,1090.5,"Semi detached house","Dublin 12","All bedrooms","Dublin 12",46.95,91.2,"0",2007000
"2480",2013,1090.89,"Semi detached house","Crumlin, Dublin 12","All bedrooms","Crumlin, Dublin 12",46.95,91.2,"0",2007000
"2481",2013,1094.31,"Semi detached house","Ballycullen, Dublin 24","All bedrooms","Ballycullen, Dublin 24",46.95,91.2,"0",2007000
"2482",2013,1095.33,"Terrace house","Artane, Dublin 5","All bedrooms","Artane, Dublin 5",46.95,91.2,"0",2007000
"2483",2013,1097.17,"Terrace house","Baldoyle, Dublin 13","All bedrooms","Baldoyle, Dublin 13",46.95,91.2,"0",2007000
