Year,Location,PropertyType,NumberofBedrooms,VacancyRate,CPI,Price.Rent.Ratio,HousingStock,Rent
2014,"Knocklyon, Dublin 16",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1307.6
2014,"Leopardstown, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1374.79
2014,"Leopardstown, Dublin 18",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1456.4
2014,"Lower Mount Street, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1306.43
2014,"Lower Mount Street, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1306.43
2014,"Lucan, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1004.61
2014,"Lucan, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1070.85
2014,"Lucan, Dublin",Detached house,All bedrooms,0,47.04,103.8,2014000,1414.89
2014,"Lucan, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,963.17
2014,"Lucan, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,963.17
2014,"Lusk, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1035.8
2014,"Lusk, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,941.1
2014,"Malahide Road, Dublin 17",Apartment,All bedrooms,0,47.04,103.8,2014000,967.85
2014,"Malahide Road, Dublin 17",Apartment,1 to 3 bed,0,47.04,103.8,2014000,967.85
2014,"Malahide, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1216.46
2014,"Malahide, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1400.93
2014,"Malahide, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1484.17
2014,"Malahide, Dublin",Detached house,All bedrooms,0,47.04,103.8,2014000,1829.03
2014,"Marino, Dublin 3",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1249.71
2014,"Marino, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,1302.72
2014,"Meakstown, Dublin 11",Apartment,All bedrooms,0,47.04,103.8,2014000,915.79
2014,"Meakstown, Dublin 11",Apartment,1 to 3 bed,0,47.04,103.8,2014000,915.79
2014,"Merrion, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1378.83
2014,"Milltown, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1421.38
2014,"Milltown, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1451.12
2014,"Milltown, Dublin 6",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1451.12
2014,"Monkstown, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1056.61
2014,"Monkstown, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1056.61
2014,"Monkstown, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1247.12
2014,"Monkstown, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1282.75
2014,"Monkstown, Dublin",Other flats,All bedrooms,0,47.04,103.8,2014000,797.96
2014,"Mount Merrion, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1846.61
2014,"Mulhuddart, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,833.64
2014,"Mulhuddart, Dublin 15",Apartment,1 to 3 bed,0,47.04,103.8,2014000,833.64
2014,"Mulhuddart, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,955.85
2014,"Mulhuddart, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,961.32
2014,"Mulhuddart, Dublin 15",Terrace house,1 to 3 bed,0,47.04,103.8,2014000,961.32
2014,"Navan Road, Dublin 7",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1044.89
2014,"Navan Road, Dublin 7",Apartment,All bedrooms,0,47.04,103.8,2014000,1044.89
2014,"Navan Road, Dublin 7",Terrace house,All bedrooms,0,47.04,103.8,2014000,1098.33
2014,"Navan Road, Dublin 7",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1232.22
2014,"North Circular Road, Dublin 7",Terrace house,All bedrooms,0,47.04,103.8,2014000,1107.06
2014,"North Strand, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,1099.77
2014,"Ongar, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,1059.55
2014,"Ongar, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,897.46
2014,"Palmerstown, Dublin 20",Apartment,All bedrooms,0,47.04,103.8,2014000,1007.53
2014,"Palmerstown, Dublin 20",Terrace house,All bedrooms,0,47.04,103.8,2014000,1049.37
2014,"Palmerstown, Dublin 20",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1052.31
2014,"Parnell Street, Dublin 1",Apartment,All bedrooms,0,47.04,103.8,2014000,1135.91
2014,"Pearse Street, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1227.78
2014,"Pearse Street, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1227.78
2014,"Pembroke, Dublin 4",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1381.26
2014,"Pembroke, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1381.26
2014,"Phibsboro, Dublin 7",Terrace house,All bedrooms,0,47.04,103.8,2014000,1140.27
2014,"Phibsboro, Dublin 7",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1298.52
2014,"Phibsboro, Dublin 7",Other flats,All bedrooms,0,47.04,103.8,2014000,593.95
2014,"Phibsboro, Dublin 7",Apartment,All bedrooms,0,47.04,103.8,2014000,907.52
2014,"Porterstown, Dublin 15",Apartment,1 to 3 bed,0,47.04,103.8,2014000,924.27
2014,"Porterstown, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,924.27
2014,"Portmarnock, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1066.21
2014,"Portobello, Dublin 8",Apartment,1 to 2 bed,0,47.04,103.8,2014000,1068.77
2014,"Portobello, Dublin 8",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1068.77
2014,"Portobello, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1068.77
2014,"Portobello, Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1305
2014,"Portobello, Dublin 8",Other flats,All bedrooms,0,47.04,103.8,2014000,684.84
2014,"Raheny, Dublin 5",Apartment,All bedrooms,0,47.04,103.8,2014000,1033.15
2014,"Raheny, Dublin 5",Terrace house,All bedrooms,0,47.04,103.8,2014000,1152.79
2014,"Raheny, Dublin 5",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1249.19
2014,"Ranelagh, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1225.5
2014,"Ranelagh, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1559.68
2014,"Ranelagh, Dublin 6",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1732.45
2014,"Ranelagh, Dublin 6",Other flats,All bedrooms,0,47.04,103.8,2014000,740.72
2014,"Rathcoole, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1121.11
2014,"Rathcoole, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,882.12
2014,"Rathcoole, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,882.12
2014,"Rathfarnham, Dublin 14",Apartment,All bedrooms,0,47.04,103.8,2014000,1137.69
2014,"Rathfarnham, Dublin 14",Terrace house,All bedrooms,0,47.04,103.8,2014000,1276.1
2014,"Rathfarnham, Dublin 14",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1468.93
2014,"Rathfarnham, Dublin 16",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1138.22
2014,"Rathfarnham, Dublin 16",Apartment,All bedrooms,0,47.04,103.8,2014000,1138.22
2014,"Rathfarnham, Dublin 16",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1388.27
2014,"Rathgar, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1016.41
2014,"Rathgar, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1513.9
2014,"Rathgar, Dublin 6",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1572.96
2014,"Rathgar, Dublin 6",Other flats,All bedrooms,0,47.04,103.8,2014000,705.79
2014,"Rathmines, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1102.17
2014,"Rathmines, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1422.21
2014,"Rathmines, Dublin 6",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1574.56
2014,"Rathmines, Dublin 6",Other flats,All bedrooms,0,47.04,103.8,2014000,734.7
2014,"Rialto, Dublin 8",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1000.28
2014,"Rialto, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1000.28
2014,"Rialto, Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1114.37
2014,"Ringsend, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1286.17
2014,"Ringsend, Dublin 4",Terrace house,All bedrooms,0,47.04,103.8,2014000,1352.27
2014,"Royal Canal Park, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,1064.49
2014,"Rush, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,814.67
2014,"Rush, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,814.67
2014,"Rush, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,911.39
2014,"Rush, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,934.94
2014,"Saggart, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1153.33
2014,"Saggart, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1193.47
2014,"Saggart, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,963.67
2014,"Sandycove, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1159.53
2014,"Sandycove, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1159.53
2014,"Sandycove, Dublin",Other flats,All bedrooms,0,47.04,103.8,2014000,672.53
2014,"Sandycove, Dublin",Other flats,1 to 3 bed,0,47.04,103.8,2014000,672.53
2014,"Sandyford, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1287.33
2014,"Sandyford, Dublin 18",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1432.7
2014,"Sandymount, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1368
2014,"Sandymount, Dublin 4",Terrace house,All bedrooms,0,47.04,103.8,2014000,1642.52
2014,"Sandymount, Dublin 4",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1921.21
2014,"Sandymount, Dublin 4",Other flats,All bedrooms,0,47.04,103.8,2014000,899.09
2014,"Sandymount, Dublin 4",Other flats,1 to 3 bed,0,47.04,103.8,2014000,899.09
2014,"Santry, Dublin 9",Apartment,All bedrooms,0,47.04,103.8,2014000,1110.52
2014,"Santry, Dublin 9",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1129.87
2014,"Santry, Dublin 9",Terrace house,All bedrooms,0,47.04,103.8,2014000,1138.29
2014,"Shankill, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1064.19
2014,"Shankill, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1064.19
2014,"Shankill, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1172.9
2014,"Shankill, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1264.04
2014,"Skerries, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1048.94
2014,"Skerries, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,865.82
2014,"Skerries, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,865.82
2014,"Skerries, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,954.5
2014,"Smithfield, Dublin 7",Apartment,All bedrooms,0,47.04,103.8,2014000,1184.48
2014,"South Circular Road, Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1098.18
2014,"South Circular Road, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,561.58
2014,"South Circular Road, Dublin 8",Other flats,All bedrooms,0,47.04,103.8,2014000,656.52
2014,"Spencer Dock, Dublin 1",Apartment,All bedrooms,0,47.04,103.8,2014000,1595.84
2014,"St Margarets Road, Dublin 11",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1029.02
2014,"St Margarets Road, Dublin 11",Apartment,All bedrooms,0,47.04,103.8,2014000,1029.02
2014,"Stepaside, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1124.93
2014,"Stepaside, Dublin 18",Terrace house,All bedrooms,0,47.04,103.8,2014000,1331.97
2014,"Stepaside, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1158.36
2014,"Stepaside, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1158.36
2014,"Stillorgan, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1360.46
2014,"Stillorgan, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1487.38
2014,"Stillorgan, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1552.21
2014,"Stoneybatter, Dublin 7",Terrace house,All bedrooms,0,47.04,103.8,2014000,1095.56
2014,"Stoneybatter, Dublin 7",Apartment,All bedrooms,0,47.04,103.8,2014000,850.47
2014,"Summerhill, Dublin 1",Apartment,All bedrooms,0,47.04,103.8,2014000,1032.05
2014,"Sutton, Dublin 13",Terrace house,All bedrooms,0,47.04,103.8,2014000,1101.19
2014,"Sutton, Dublin 13",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1248.03
2014,"Sutton, Dublin 13",Apartment,All bedrooms,0,47.04,103.8,2014000,1385.09
2014,"Sutton, Dublin 13",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1385.09
2014,"Swords, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1038.26
2014,"Swords, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1085.43
2014,"Swords, Dublin",Detached house,All bedrooms,0,47.04,103.8,2014000,1388.2
2014,"Swords, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,942.3
2014,"Tallaght, Dublin 24",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1017.01
2014,"Tallaght, Dublin 24",Detached house,All bedrooms,0,47.04,103.8,2014000,1086.44
2014,"Tallaght, Dublin 24",Apartment,All bedrooms,0,47.04,103.8,2014000,928.04
2014,"Tallaght, Dublin 24",Terrace house,All bedrooms,0,47.04,103.8,2014000,973.63
2014,"Tara Street, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1161.94
2014,"Temple Bar, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1246.23
2014,"Temple Bar, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1246.23
2014,"Templeogue, Dublin 6W",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1329.27
2014,"Terenure, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1175.82
2014,"Terenure, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1541.45
2014,"Terenure, Dublin 6W",Apartment,All bedrooms,0,47.04,103.8,2014000,1286.7
2014,"Terenure, Dublin 6W",Terrace house,All bedrooms,0,47.04,103.8,2014000,1355.07
2014,"Terenure, Dublin 6W",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1515.44
2014,"The Coombe, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1046.84
2014,"The Coombe, Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1099.84
2014,"Townsend Street, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1288.27
2014,"Townsend Street, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1288.27
2014,"Tyrrelstown, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1069.81
2014,"Tyrrelstown, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,1072.12
2014,"Tyrrelstown, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,905.83
2014,"Walkinstown, Dublin 12",Terrace house,All bedrooms,0,47.04,103.8,2014000,1084.41
2014,"Walkinstown, Dublin 12",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1146.14
2014,"Walkinstown, Dublin 12",Apartment,1 to 3 bed,0,47.04,103.8,2014000,887.74
2014,"Walkinstown, Dublin 12",Apartment,All bedrooms,0,47.04,103.8,2014000,887.74
2014,"Whitehall, Dublin 9",Terrace house,All bedrooms,0,47.04,103.8,2014000,1171.43
2014,"Whitehall, Dublin 9",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1173.92
2015,"Arbour Hill, Dublin 7",Terrace house,All bedrooms,0,46.9,113.9,2022000,1226.8
2015,"Artane, Dublin 5",Apartment,All bedrooms,0,46.9,113.9,2022000,1046.18
2015,"Artane, Dublin 5",Terrace house,All bedrooms,0,46.9,113.9,2022000,1151.42
2015,"Artane, Dublin 5",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1176.09
2015,"Ashtown, Dublin 15",Apartment,All bedrooms,0,46.9,113.9,2022000,1182.82
2015,"Aungier Street, Dublin 2",Apartment,All bedrooms,0,46.9,113.9,2022000,1155.18
2015,"Aungier Street, Dublin 2",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1155.18
2015,"Balbriggan, Dublin",Apartment,All bedrooms,0,46.9,113.9,2022000,804.9
2015,"Balbriggan, Dublin",Terrace house,All bedrooms,0,46.9,113.9,2022000,874.46
2015,"Balbriggan, Dublin",Semi detached house,All bedrooms,0,46.9,113.9,2022000,927.38
2015,"Baldoyle, Dublin 13",Apartment,All bedrooms,0,46.9,113.9,2022000,1157.91
2015,"Baldoyle, Dublin 13",Terrace house,All bedrooms,0,46.9,113.9,2022000,1215.15
2015,"Baldoyle, Dublin 13",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1301.18
2015,"Balgriffin, Dublin 13",Apartment,All bedrooms,0,46.9,113.9,2022000,1158.27
2015,"Balgriffin, Dublin 13",Terrace house,All bedrooms,0,46.9,113.9,2022000,1441.5
2015,"Ballinteer, Dublin 16",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1395.89
2015,"Ballinteer, Dublin 16",Apartment,All bedrooms,0,46.9,113.9,2022000,1395.89
2015,"Ballinteer, Dublin 16",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1510.11
2015,"Ballsbridge, Dublin 4",Apartment,All bedrooms,0,46.9,113.9,2022000,1599.46
2015,"Ballsbridge, Dublin 4",Terrace house,All bedrooms,0,46.9,113.9,2022000,1936.08
2015,"Ballsbridge, Dublin 4",Semi detached house,All bedrooms,0,46.9,113.9,2022000,2048.6
2015,"Ballsbridge, Dublin 4",Other flats,1 to 3 bed,0,46.9,113.9,2022000,829.16
2015,"Ballsbridge, Dublin 4",Other flats,All bedrooms,0,46.9,113.9,2022000,829.16
2015,"Ballsbridge, Dublin 4",Other flats,1 to 2 bed,0,46.9,113.9,2022000,829.16
2015,"Ballycullen, Dublin 24",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1089.55
2015,"Ballycullen, Dublin 24",Apartment,All bedrooms,0,46.9,113.9,2022000,1089.55
2015,"Ballyfermot, Dublin 10",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1034.15
2015,"Ballyfermot, Dublin 10",Terrace house,All bedrooms,0,46.9,113.9,2022000,1058.85
2015,"Ballyfermot, Dublin 10",Apartment,All bedrooms,0,46.9,113.9,2022000,902.75
2015,"Ballymun, Dublin 11",Apartment,All bedrooms,0,46.9,113.9,2022000,920.16
2015,"Ballymun, Dublin 11",Apartment,1 to 3 bed,0,46.9,113.9,2022000,920.16
2015,"Ballymun, Dublin 9",Apartment,All bedrooms,0,46.9,113.9,2022000,935
2015,"Ballymun, Dublin 9",Apartment,1 to 2 bed,0,46.9,113.9,2022000,935
2015,"Ballymun, Dublin 9",Apartment,1 to 3 bed,0,46.9,113.9,2022000,935
2015,"Beaumont, Dublin 9",Apartment,All bedrooms,0,46.9,113.9,2022000,1014.94
2015,"Beaumont, Dublin 9",Terrace house,All bedrooms,0,46.9,113.9,2022000,1282.84
2015,"Beaumont, Dublin 9",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1312.77
2015,"Blackrock, Dublin",Apartment,All bedrooms,0,46.9,113.9,2022000,1389.08
2015,"Blackrock, Dublin",Terrace house,All bedrooms,0,46.9,113.9,2022000,1474.11
2015,"Blackrock, Dublin",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1667.23
2015,"Blackrock, Dublin",Detached house,All bedrooms,0,46.9,113.9,2022000,1850.83
2015,"Blackrock, Dublin",Other flats,1 to 3 bed,0,46.9,113.9,2022000,779.74
2015,"Blackrock, Dublin",Other flats,All bedrooms,0,46.9,113.9,2022000,779.74
2015,"Blackrock, Dublin",Other flats,1 to 2 bed,0,46.9,113.9,2022000,779.74
2015,"Blanchardstown, Dublin 15",Terrace house,All bedrooms,0,46.9,113.9,2022000,1023.44
2015,"Blanchardstown, Dublin 15",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1078.64
2015,"Blanchardstown, Dublin 15",Apartment,All bedrooms,0,46.9,113.9,2022000,1106.15
2015,"Booterstown, Dublin",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1394.15
2015,"Booterstown, Dublin",Apartment,All bedrooms,0,46.9,113.9,2022000,1394.15
2015,"Booterstown, Dublin",Terrace house,All bedrooms,0,46.9,113.9,2022000,1636.45
2015,"Booterstown, Dublin",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1751.1
2015,"Cabinteely, Dublin 18",Apartment,All bedrooms,0,46.9,113.9,2022000,1260.14
2015,"Cabinteely, Dublin 18",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1531.64
2015,"Cabinteely, Dublin",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1187.21
2015,"Cabinteely, Dublin",Apartment,All bedrooms,0,46.9,113.9,2022000,1187.21
2015,"Cabra, Dublin 7",Terrace house,All bedrooms,0,46.9,113.9,2022000,1082.67
2015,"Cabra, Dublin 7",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1182.87
2015,"Cabra, Dublin 7",Other flats,All bedrooms,0,46.9,113.9,2022000,646.83
2015,"Cabra, Dublin 7",Apartment,All bedrooms,0,46.9,113.9,2022000,902.01
2015,"Carpenterstown, Dublin 15",Apartment,All bedrooms,0,46.9,113.9,2022000,1048.71
2015,"Carpenterstown, Dublin 15",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1048.71
2015,"Carrickmines, Dublin 18",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1292.77
2015,"Carrickmines, Dublin 18",Apartment,All bedrooms,0,46.9,113.9,2022000,1292.77
2015,"Castleknock, Dublin 15",Terrace house,All bedrooms,0,46.9,113.9,2022000,1169.31
2015,"Castleknock, Dublin 15",Apartment,All bedrooms,0,46.9,113.9,2022000,1247.41
2015,"Castleknock, Dublin 15",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1282.26
2015,"Chapelizod, Dublin 20",Apartment,All bedrooms,0,46.9,113.9,2022000,1075.64
2015,"Charlemont Street, Dublin 2",Apartment,All bedrooms,0,46.9,113.9,2022000,1486.79
2015,"Cherry Orchard, Dublin 10",Apartment,All bedrooms,0,46.9,113.9,2022000,998.24
2015,"Cherry Orchard, Dublin 10",Apartment,1 to 3 bed,0,46.9,113.9,2022000,998.24
2015,"Christchurch, Dublin 8",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1119.41
2015,"Christchurch, Dublin 8",Apartment,All bedrooms,0,46.9,113.9,2022000,1119.41
2015,"Churchtown, Dublin 14",Apartment,1 to 3 bed,0,46.9,113.9,2022000,1280.65
2015,"Churchtown, Dublin 14",Apartment,All bedrooms,0,46.9,113.9,2022000,1280.65
2015,"Churchtown, Dublin 14",Terrace house,All bedrooms,0,46.9,113.9,2022000,1375.56
2015,"Churchtown, Dublin 14",Semi detached house,All bedrooms,0,46.9,113.9,2022000,1648.69
2015,"Citywest, Dublin 24",Apartment,All bedrooms,0,46.9,113.9,2022000,1030.63
2015,"Citywest, Dublin",Apartment,All bedrooms,0,46.9,113.9,2022000,1101.81
